text,label,source,type
Les amortissements et les provisions pour dépréciation sont inscrits distinctement à l’actif en diminution de la valeur brute des biens et des créances correspondants pour donner leur valeur comptable nette.,droit_commercial,"Code Bleu OHADA, art. 47",article
Quelles sont les règles applicables en matière de : les amortissements et les provisions pour dépréciation sont inscrits distinctement à l’actif en diminution,droit_commercial,"Code Bleu OHADA, art. 47",query_variant
"Les risques et charges, nettement précisés quant à leur objet, que des événements survenus ou en cours rendent seulement probables, entraînent la constitution, par dotations, de provisions financières pour risques et charges à inscrire au passif du bilan dans les dettes financières. Toutefois, lorsque l’échéance probable du risque ou de la charge est à court terme, les provisions sont constituées par constatation de charges provisionnées et inscrites au passif.",droit_commercial,"Code Bleu OHADA, art. 48",article
"Que dit le droit OHADA concernant : les risques et charges, nettement précisés quant à leur objet, que des événements survenus",droit_commercial,"Code Bleu OHADA, art. 48",query_variant
"Il doit être procédé, dans l’exercice, à tous amortissements et provisions nécessaires pour couvrir les dépréciations, les risques et les charges probables, même en cas d’absence ou d’insuffisance de bénéfice. Il doit être tenu compte des risques, charges et produits intervenus au cours de l’exercice ou d’un exercice antérieur, même s’ils sont connus seulement entre la date de clôture de l’exercice et celle de l’arrêté des comptes.",droit_commercial,"Code Bleu OHADA, art. 49",article
"Quelles sont les règles applicables en matière de : il doit être procédé, dans l’exercice, à tous amortissements et provisions nécessaires pour couvrir",droit_commercial,"Code Bleu OHADA, art. 49",query_variant
"Lorsque la valeur des éléments de l’actif et du passif de l’entreprise dépend des fluctuations des cours des monnaies étrangères, des règles particulières d’évaluation s’appliquent dans les conditions définies par les articles 51 à 58 ci-après.",droit_commercial,"Code Bleu OHADA, art. 50",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : lorsque la valeur des éléments de l’actif et du passif de l’entreprise dépend des,droit_commercial,"Code Bleu OHADA, art. 50",query_variant
"Les biens acquis en devises sont comptabilisés dans l’unité monétaire légale du pays par conversion de leur coût en devises, sur la base du cours de change du jour de l’acquisition. Cette valeur est maintenue au bilan jusqu’à la date de consommation, de cession ou de disparition des biens.",droit_commercial,"Code Bleu OHADA, art. 51",article
Que dit le droit OHADA concernant : les biens acquis en devises sont comptabilisés dans l’unité monétaire légale du pays par,droit_commercial,"Code Bleu OHADA, art. 51",query_variant
"Les créances et les dettes libellées en monnaies étrangères sont converties dans l’unité monétaire légale du pays, sur la base du cours de change à la date de formalisation de l’accord des parties sur l’opération, quand il s’agit de transactions commerciales, ou à la date de mise à disposition des devises, quand il s’agit d’opérations financières.",droit_commercial,"Code Bleu OHADA, art. 52",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : les créances et les dettes libellées en monnaies étrangères sont converties dans l’unité monétaire,droit_commercial,"Code Bleu OHADA, art. 52",query_variant
"Lorsque la naissance et le règlement des créances ou des dettes s’effectuent dans le même exercice, les écarts constatés par rapport aux valeurs d’entrée, en raison de la variation des cours de change, constituent des pertes ou des gains de change à inscrire respectivement dans les charges financières ou les produits financiers de l’exercice. Il en est de même, quelle que soit l’échéance des créances et des dettes libellées en monnaies étrangères, dès lors qu’une opération de couverture a été conclue à leur sujet au cours de l’exercice et dans la limite du montant de cette couverture.",droit_commercial,"Code Bleu OHADA, art. 53",article
"En droit commercial OHADA, que se passe-t-il quand lorsque la naissance et le règlement des créances ou des dettes s’effectuent dans le",droit_commercial,"Code Bleu OHADA, art. 53",query_variant
"Lorsque les créances et les dettes libellées en monnaies étrangères subsistent au bilan à la date de clôture de l’exercice, leur enregistrement initial est corrigé sur la base du dernier cours de change à cette date. Les différences entre les valeurs initialement inscrites dans les comptes (coûts « historiques ») et celles résultant de la conversion à la date de l’inventaire majorent ou diminuent les montants initiaux et constituent : • des pertes probables, dans le cas de majoration des dettes ou de minoration des créances, • des gains latents, dans le cas de majoration des créances ou de min",droit_commercial,"Code Bleu OHADA, art. 54",article
"En droit commercial OHADA, que se passe-t-il quand lorsque les créances et les dettes libellées en monnaies étrangères subsistent au bilan à",droit_commercial,"Code Bleu OHADA, art. 54",query_variant
"A la date de règlement des créances et des dettes, les pertes et les gains de change à cette date sont constatés par rapport à leur coût historique.",droit_commercial,"Code Bleu OHADA, art. 55",article
"Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : a la date de règlement des créances et des dettes, les pertes et les",droit_commercial,"Code Bleu OHADA, art. 55",query_variant
"Par dérogation et à titre exceptionnel, lorsqu’un emprunt est contracté ou qu’un prêt est consenti à l’étranger pour une période supérieure à un an, la perte ou le gain résultant à la clôture de l’exercice de l’emprunt ou du prêt en devises doit être étalé sur la durée restant à courir jusqu’au dernier remboursement ou encaissement, en proportion des remboursements ou encaissements à venir prévus au contrat. Le gain futur total ou la perte future totale est recalculé à la clôture de chaque exercice et le montant potentiel est mentionné dans l’Etat annexé.",droit_commercial,"Code Bleu OHADA, art. 56",article
"En droit commercial OHADA, que se passe-t-il quand par dérogation et à titre exceptionnel, lorsqu’un emprunt est contracté ou qu’un prêt est",droit_commercial,"Code Bleu OHADA, art. 56",query_variant
"Lorsque les opérations traitées en monnaies étrangères sont telles qu’elles concourent à une position globale de change au sein de l’entreprise, le montant de la dotation à la provision pour pertes de change est limité à l’excédent des pertes probables sur les gains latents afférents aux éléments inclus dans cette position. Pour l’application de cette disposition, la position globale de change s’entend de la situation, devise par devise, de toutes les opérations engagées contractuellement par l’entreprise, même si elles n’ont pas encore été inscrites dans les comptes. De plus, le calcul du mon",droit_commercial,"Code Bleu OHADA, art. 57",article
J'ai une question de droit des affaires OHADA sur : lorsque les opérations traitées en monnaies étrangères sont telles qu’elles concourent à une position,droit_commercial,"Code Bleu OHADA, art. 57",query_variant
"Quand elles subsistent au bilan, les disponibilités en devises sont converties en unité monétaire légale du pays sur la base du dernier cours de change connu à la date de clôture de l’exercice et les écarts constatés sont inscrits directement dans les produits et les charges de l’exercice comme gains de change ou pertes de change.",droit_commercial,"Code Bleu OHADA, art. 58",article
"J'ai une question de droit des affaires OHADA sur : quand elles subsistent au bilan, les disponibilités en devises sont converties en unité monétaire",droit_commercial,"Code Bleu OHADA, art. 58",query_variant
"Le résultat de chaque exercice est indépendant de celui qui le précède et de celui qui le suit ; pour sa détermination, il convient de lui rattacher et de lui imputer tous les événements et toutes les opérations qui lui sont propres et ceux-là seulement.",droit_commercial,"Code Bleu OHADA, art. 59",article
"En droit commercial OHADA, que se passe-t-il quand le résultat de chaque exercice est indépendant de celui qui le précède et de",droit_commercial,"Code Bleu OHADA, art. 59",query_variant
"Seuls les bénéfices réalisés à la date de clôture d’un exercice sont inscrits dans les résultats de l’exercice. Peut être considéré comme réalisé à cette date le bénéfice résultant d’une opération partiellement exécutée et acceptée par le client, lorsqu’il est possible de prouver, avec une sécurité suffisante, que le contrat est suffisamment avancé pour que ce bénéfice partiel puisse s’insérer normalement dans le bénéfice global prévisionnel de l’opération dans son ensemble.",droit_commercial,"Code Bleu OHADA, art. 60",article
J'ai une question de droit des affaires OHADA sur : seuls les bénéfices réalisés à la date de clôture d’un exercice sont inscrits dans,droit_commercial,"Code Bleu OHADA, art. 60",query_variant
"Les produits et les charges concernant des exercices antérieurs sont enregistrés, selon leur nature, comme les produits et les charges de l’exercice en cours et participent à la formation du résultat d’exploitation, financier ou hors activités ordinaires de cet exercice. Ils doivent faire l’objet d’une mention spécifique dans l’Etat annexé.",droit_commercial,"Code Bleu OHADA, art. 61",article
"J'ai une question de droit des affaires OHADA sur : les produits et les charges concernant des exercices antérieurs sont enregistrés, selon leur nature",droit_commercial,"Code Bleu OHADA, art. 61",query_variant
"Toute réévaluation d’un bien ou d’un élément non monétaire a pour conséquence la substitution d’une valeur, dite réévaluée, à la valeur nette précédemment comptabilisée. La différence entre valeurs réévaluées et valeurs nettes précédemment comptabilisées constitue, pour l’ensemble des éléments réévalués, l’écart de réévaluation. L’écart de réévaluation est inscrit distinctement au passif du bilan dans les capitaux propres.",droit_commercial,"Code Bleu OHADA, art. 62",article
"En droit commercial OHADA, que se passe-t-il quand toute réévaluation d’un bien ou d’un élément non monétaire a pour conséquence la substitution",droit_commercial,"Code Bleu OHADA, art. 62",query_variant
"La valeur réévaluée d’un élément ne peut, en aucun cas, dépasser sa juste valeur, à la date prise en compte pour point de départ de la réévaluation, c’est-à-dire sa valeur actuelle, telle qu’elle est définie à l’article 42 ci-dessus.",droit_commercial,"Code Bleu OHADA, art. 63",article
"Quelles sont les règles applicables en matière de : la valeur réévaluée d’un élément ne peut, en aucun cas, dépasser sa juste valeur",droit_commercial,"Code Bleu OHADA, art. 63",query_variant
"La valeur réévaluée des immobilisations amortissables sert de base au calcul des amortissements sur la durée d’utilisation restant à courir depuis l’ouverture de l’exercice de réévaluation, sauf révision du plan d’amortissement, en application des dispositions de l’alinéa 4 de l’article 45 du présent Acte Uniforme.",droit_commercial,"Code Bleu OHADA, art. 64",article
Quelles sont les règles applicables en matière de : la valeur réévaluée des immobilisations amortissables sert de base au calcul des amortissements sur,droit_commercial,"Code Bleu OHADA, art. 64",query_variant
"L’écart de réévaluation ne peut être incorporé au résultat de l’exercice de réévaluation. Il n’est pas distribuable ; il peut être incorporé en tout ou partie au capital. Chapitre V — Valeur probante des documents, contrôle des comptes, collecte et publicité des informations comptables",droit_commercial,"Code Bleu OHADA, art. 65",article
Que dit le droit OHADA concernant : l’écart de réévaluation ne peut être incorporé au résultat de l’exercice de réévaluation. il,droit_commercial,"Code Bleu OHADA, art. 65",query_variant
"Le livre-journal et le livre d’inventaire sont cotés, paraphés et numérotés de façon continue par l’autorité compétente de chaque Etat-partie concerné.",droit_commercial,"Code Bleu OHADA, art. 66",article
"Que dit le droit OHADA concernant : le livre-journal et le livre d’inventaire sont cotés, paraphés et numérotés de façon continue",droit_commercial,"Code Bleu OHADA, art. 66",query_variant
"Dans les entreprises qui ont recours à la technique de l’informatique pour la tenue de leur comptabilité, des documents informatiques écrits peuvent tenir lieu de journal et de livre d’inventaire ; dans ce cas, ils doivent être identifiés, numérotés et datés, dès leur établissement, par des moyens légaux offrant toute garantie de respect de la chronologie des opérations, de l’irréversibilité et de la durabilité des enregistrements comptables.",droit_commercial,"Code Bleu OHADA, art. 67",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : dans les entreprises qui ont recours à la technique de l’informatique pour la tenue,droit_commercial,"Code Bleu OHADA, art. 67",query_variant
"La comptabilité régulièrement tenue peut être admise en justice pour servir de preuve entre les entreprises pour faits de commerce ou autres. Si elle a été irrégulièrement tenue, elle ne peut être invoquée par son auteur à son profit.",droit_commercial,"Code Bleu OHADA, art. 68",article
"En droit commercial OHADA, que se passe-t-il quand la comptabilité régulièrement tenue peut être admise en justice pour servir de preuve entre",droit_commercial,"Code Bleu OHADA, art. 68",query_variant
"L’entreprise détermine, sous sa responsabilité, les procédures nécessaires à la mise en place d’une organisation comptable permettant aussi bien un contrôle interne fiable que le contrôle externe, par l’intermédiaire, le cas échéant, de commissaires aux comptes, de la réalité des opérations et de la qualité des comptes, tout en favorisant la collecte des informations.",droit_commercial,"Code Bleu OHADA, art. 69",article
"Que dit le droit OHADA concernant : l’entreprise détermine, sous sa responsabilité, les procédures nécessaires à la mise en place d’une",droit_commercial,"Code Bleu OHADA, art. 69",query_variant
"Dans les entreprises qui désignent, volontairement ou obligatoirement, des commissaires aux comptes, ces derniers certifient, conformément aux dispositions de l’Acte uniforme relatif au droit des sociétés commerciales et du groupement d’intérêt économique sur la mission du commissaire aux comptes, que les états financiers sont réguliers et sincères et donnent une image fidèle du patrimoine, de la situation financière et du résultat de l’exercice écoulé.",droit_commercial,"Code Bleu OHADA, art. 70",article
"Que dit le droit OHADA concernant : dans les entreprises qui désignent, volontairement ou obligatoirement, des commissaires aux comptes, ces derniers",droit_commercial,"Code Bleu OHADA, art. 70",query_variant
"A la clôture de chaque exercice, les organes d’administration ou de direction, selon le cas, dressent l’inventaire et les états financiers, conformément aux dispositions des chapitres précédents, et établissent un rapport de gestion ainsi qu’un bilan social, le cas échéant. Le rapport de gestion expose la situation de l’entreprise durant l’exercice écoulé, ses perspectives de développement ou son évolution prévisible et, en particulier, les perspectives de continuation de l’activité, l’évolution de la situation de trésorerie et le plan de financement. Les événements importants, survenus entre ",droit_commercial,"Code Bleu OHADA, art. 71",article
"Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : a la clôture de chaque exercice, les organes d’administration ou de direction, selon le",droit_commercial,"Code Bleu OHADA, art. 71",query_variant
"Les états financiers annuels et le rapport de gestion établis par les organes d’administration ou de direction, selon les cas, sont soumis à l’approbation des actionnaires ou des associés dans le délai de six mois à compter de la date de clôture de l’exercice.",droit_commercial,"Code Bleu OHADA, art. 72",article
"En droit commercial OHADA, que se passe-t-il quand les états financiers annuels et le rapport de gestion établis par les organes d’administration",droit_commercial,"Code Bleu OHADA, art. 72",query_variant
"Les entreprises se conforment aux mesures communes de communication des informations aux actionnaires ou aux associés et de publicité des états financiers annuels ainsi qu’à celles prévues, pour les sociétés cotées, à la fin du premier semestre, conformément aux dispositions spécifiques aux sociétés anonymes faisant appel public à l’épargne exposées dans l’Acte Uniforme relatif au droit des sociétés commerciales et du groupement d’intérêt économique.",droit_commercial,"Code Bleu OHADA, art. 73",article
Que dit le droit OHADA concernant : les entreprises se conforment aux mesures communes de communication des informations aux actionnaires ou,droit_commercial,"Code Bleu OHADA, art. 73",query_variant
"Toute entreprise, qui a son siège social ou son activité principale dans l’un des Etats- parties et qui contrôle de manière exclusive ou conjointe une ou plusieurs autres entreprises, ou qui exerce sur elles une influence notable, établit et publie chaque année les états financiers consolidés de l’ensemble constitué par toutes ces entreprises ainsi qu’un rapport sur la gestion de cet ensemble. S’il s’agit d’une société anonyme faisant appel public à l’épargne, la société dominante est tenue également de publier un tableau d’activité et de résultats ainsi qu’un rapport d’activité pour l’ensembl",creation_entreprise,"Code Bleu OHADA, art. 74",article
"Que dit le droit OHADA concernant : toute entreprise, qui a son siège social ou son activité principale dans l’un des",creation_entreprise,"Code Bleu OHADA, art. 74",query_variant
"L’établissement et la publication des états financiers consolidés sont à la charge des organes d’administration, de direction ou de surveillance de l’entreprise dominante de l’ensemble consolidé, dite entreprise consolidante.",droit_commercial,"Code Bleu OHADA, art. 75",article
J'ai une question de droit des affaires OHADA sur : l’établissement et la publication des états financiers consolidés sont à la charge des organes,droit_commercial,"Code Bleu OHADA, art. 75",query_variant
L’obligation de consolidation subsiste même si l’entreprise consolidante est elle- même sous contrôle exclusif ou conjoint d’une ou de plusieurs entreprises ayant leur siège social et leur activité principale en dehors de l’espace économique formé par les Etats-parties. L’identité de cette ou de ces entreprises est signalée dans l’Etat annexé des états financiers personnels de la société consolidante de l’espace économique formé par les Etats-parties ainsi que dans l’Etat annexé consolidé.,creation_entreprise,"Code Bleu OHADA, art. 76",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : l’obligation de consolidation subsiste même si l’entreprise consolidante est elle- même sous contrôle exclusif,creation_entreprise,"Code Bleu OHADA, art. 76",query_variant
"Les entreprises dominantes de l’espace juridique formé par les Etats-parties qui sont, elles-mêmes, sous le contrôle d’une autre entreprise de cet espace soumise à une obligation de consolidation, sont dispensées de l’établissement et de publication d’états financiers consolidés. Toutefois, cette exemption ne peut être invoquée dans les trois cas suivants : • si les deux entreprises ont leur siège social dans deux régions différentes de l’espace OHADA ; • si l’entreprise fait appel public à l’épargne ; • si des états financiers consolidés sont exigés par un ensemble d’actionnaires représentant",creation_entreprise,"Code Bleu OHADA, art. 77",article
"En droit commercial OHADA, que se passe-t-il quand les entreprises dominantes de l’espace juridique formé par les etats-parties qui sont, elles-mêmes, sous",creation_entreprise,"Code Bleu OHADA, art. 77",query_variant
"Les états financiers consolidés comprennent le Bilan, le Compte de résultat, le Tableau financier des ressources et des emplois de l’exercice ainsi que l’État annexé. Ils forment un tout indissociable et sont établis conformément aux règles et conventions retenues dans le Système comptable OHADA. Ils sont présentés, conformément aux modèles fixés par le Système comptable OHADA pour les comptes personnels des entreprises, Système normal, avec en complément les rubriques et postes spécifiques liés à la consolidation, notamment « Ecarts d’acquisition », « Intérêts minoritaires ».",droit_commercial,"Code Bleu OHADA, art. 79",article
"Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : les états financiers consolidés comprennent le bilan, le compte de résultat, le tableau financier",droit_commercial,"Code Bleu OHADA, art. 79",query_variant
Les comptes des entreprises placées sous le contrôle exclusif de l’entreprise consolidante sont consolidés par intégration globale. Les comptes des entreprises contrôlées conjointement avec d’autres associés par l’entreprise consolidante sont consolidés par intégration proportionnelle. Les comptes des entreprises sur lesquelles l’entreprise consolidante exerce une influence notable sont consolidés par mise en équivalence.,droit_commercial,"Code Bleu OHADA, art. 80",article
Que dit le droit OHADA concernant : les comptes des entreprises placées sous le contrôle exclusif de l’entreprise consolidante sont consolidés,droit_commercial,"Code Bleu OHADA, art. 80",query_variant
"Dans l’intégration globale, le bilan consolidé reprend les éléments du patrimoine de l’entreprise consolidante, à l’exception des titres des entreprises consolidées à la valeur comptable desquels sont substitués les différents éléments actifs et passifs, constitutifs des capitaux propres de ces entreprises, déterminés d’après les règles de consolidation. Dans l’intégration proportionnelle est substituée à la valeur comptable de ces titres la fraction représentative des intérêts de l’entreprise consolidante ou des entreprises détentrices dans les différents éléments actifs et passifs, constitut",droit_commercial,"Code Bleu OHADA, art. 81",article
"Que dit le droit OHADA concernant : dans l’intégration globale, le bilan consolidé reprend les éléments du patrimoine de l’entreprise consolidante",droit_commercial,"Code Bleu OHADA, art. 81",query_variant
"L’écart de première consolidation est constaté par différence entre le coût d’acquisition des titres d’une entreprise consolidée et la part des capitaux propres que représentent ces titres pour la société consolidante, y compris le résultat de l’exercice réalisé à la date d’entrée de la société dans le périmètre de consolidation. L’écart de première consolidation d’une entreprise est en priorité réparti dans les postes appropriés du bilan consolidé sous forme d’« écarts d’évaluation » ; la partie non affectée de cet écart est inscrite à un poste particulier d’actif ou de passif du bilan consol",droit_commercial,"Code Bleu OHADA, art. 82",article
Quelles sont les règles applicables en matière de : l’écart de première consolidation est constaté par différence entre le coût d’acquisition des titres,droit_commercial,"Code Bleu OHADA, art. 82",query_variant
"Lorsque l’écart de première consolidation ne peut être ventilé, par suite de l’ancienneté des entreprises entrant pour la première fois dans le périmètre de consolidation, cet écart peut être imputé directement sur les capitaux propres consolidés à l’ouverture de l’exercice d’incorporation de ces entreprises. Toutes explications sur le traitement de l’écart susvisé doivent être données dans l’État annexé consolidé.",droit_commercial,"Code Bleu OHADA, art. 83",article
"J'ai une question de droit des affaires OHADA sur : lorsque l’écart de première consolidation ne peut être ventilé, par suite de l’ancienneté des",droit_commercial,"Code Bleu OHADA, art. 83",query_variant
"Le chiffre d’affaires consolidé est égal au montant des ventes de produits et services liés aux activités courantes de l’ensemble constitué par les entreprises consolidées par intégration. Il comprend, après élimination des opérations internes à l’ensemble consolidé : 1. le montant net, après retraitements éventuels, du chiffre d’affaires réalisé par les entreprises consolidées par intégration globale ; 2. la quote-part de l’entreprise ou des entreprises détentrices dans le montant net, après retraitements éventuels, du chiffre d’affaires réalisé par les entreprises consolidées par intégration",droit_commercial,"Code Bleu OHADA, art. 84",article
"En droit commercial OHADA, que se passe-t-il quand le chiffre d’affaires consolidé est égal au montant des ventes de produits et services",droit_commercial,"Code Bleu OHADA, art. 84",query_variant
"Le compte de résultat consolidé comprend : 1. les éléments constitutifs : a. du résultat de l’entreprise consolidante, b. du résultat des entreprises consolidées par intégration globale, c. de la fraction du résultat des entreprises consolidées par intégration proportionnelle, représentative des intérêts de l’entreprise consolidante ou des autres entreprises détentrices incluses dans l’ensemble consolidé. 2. la fraction du résultat des entreprises consolidées par mise en équivalence, représentative soit des intérêts directs ou indirects de l’entreprise consolidante, soit des intérêts de l’entr",droit_commercial,"Code Bleu OHADA, art. 85",article
"En droit commercial OHADA, que se passe-t-il quand le compte de résultat consolidé comprend : 1. les éléments constitutifs : a. du",droit_commercial,"Code Bleu OHADA, art. 85",query_variant
"La consolidation impose : a. le classement des éléments d’actif et de passif ainsi que des éléments de charges et de produits des entreprises consolidées par intégration, selon le plan de classement retenu pour la consolidation ; b. l’élimination de l’incidence sur les comptes des écritures passées pour la seule application des législations fiscales ; c. l’élimination des résultats internes à l’ensemble consolidé, y compris les dividendes ; d. la constatation de charges, lorsque les impositions afférentes à certaines distributions prévues entre des entreprises consolidées par intégration ne so",droit_fiscal,"Code Bleu OHADA, art. 86",article
"En droit commercial OHADA, que se passe-t-il quand la consolidation impose : a. le classement des éléments d’actif et de passif ainsi",droit_fiscal,"Code Bleu OHADA, art. 86",query_variant
"L’écart constaté d’un exercice à l’autre et qui résulte de la conversion en unité monétaire légale du pays des comptes d’entreprises étrangères est, selon la méthode de conversion retenue, inscrit distinctement soit dans les capitaux propres consolidés, soit au compte de résultat consolidé.",droit_commercial,"Code Bleu OHADA, art. 87",article
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : l’écart constaté d’un exercice à l’autre et qui résulte de la conversion en unité,droit_commercial,"Code Bleu OHADA, art. 87",query_variant
"Lorsque des capitaux sont reçus en application de contrats d’émission ne prévoyant ni de remboursement à l’initiative du prêteur, ni de rémunération obligatoire en cas d’absence ou d’insuffisance de bénéfice, ceux-ci peuvent être inscrits au bilan consolidé à un poste de capitaux propres. Les biens détenus par des organismes qui sont soumis à des règles d’évaluation, fixées par des lois particulières, sont maintenus dans les comptes consolidés à la valeur qui résulte de l’application de ces règles.",droit_commercial,"Code Bleu OHADA, art. 88",article
Que dit le droit OHADA concernant : lorsque des capitaux sont reçus en application de contrats d’émission ne prévoyant ni de,droit_commercial,"Code Bleu OHADA, art. 88",query_variant
"Le Bilan consolidé est présenté, selon le modèle prévu dans le Système comptable OHADA pour les comptes personnels, Système normal, en faisant toutefois distinctement apparaître : • les écarts d’acquisition ; • les titres mis en équivalence ; • la part des associés minoritaires (intérêts minoritaires) ; • les impôts différés.",droit_fiscal,"Code Bleu OHADA, art. 89",article
"Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : le bilan consolidé est présenté, selon le modèle prévu dans le système comptable ohada",droit_fiscal,"Code Bleu OHADA, art. 89",query_variant
"Le compte de résultat consolidé est présenté, selon le modèle du Système normal, en faisant distinctement apparaître : • le résultat net de l’ensemble des entreprises consolidées par intégration ; • la quote-part des résultats nets des entreprises consolidées par mise en équivalence ; • la part des associés minoritaires et la part de l’entreprise consolidante dans le résultat net.",droit_commercial,"Code Bleu OHADA, art. 90",article
"Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : le compte de résultat consolidé est présenté, selon le modèle du système normal, en",droit_commercial,"Code Bleu OHADA, art. 90",query_variant
"Le Compte de résultat consolidé peut être accompagné d’une présentation des produits et des charges classés selon leur destination, sur décision prise par l’entreprise consolidante.",droit_commercial,"Code Bleu OHADA, art. 91",article
J'ai une question de droit des affaires OHADA sur : le compte de résultat consolidé peut être accompagné d’une présentation des produits et des,droit_commercial,"Code Bleu OHADA, art. 91",query_variant
"Sont enregistrées au Bilan et au Compte de résultat consolidés les impositions différées résultant : 1. du décalage temporaire entre la constatation comptable d’un produit ou d’une charge et son inclusion dans le résultat fiscal d’un exercice ultérieur ; 2. des aménagements, éliminations et retraitements prévus à l’article 86 ci-dessus ; 3. de déficits fiscaux reportables des entreprises comprises dans la consolidation, dans la mesure où leur imputation sur les bénéfices fiscaux futurs est probable.",droit_fiscal,"Code Bleu OHADA, art. 92",article
J'ai une question de droit des affaires OHADA sur : sont enregistrées au bilan et au compte de résultat consolidés les impositions différées résultant,droit_fiscal,"Code Bleu OHADA, art. 92",query_variant
"Le Tableau financier consolidé des ressources et des emplois est construit à partir de la capacité d’autofinancement globale, déterminée selon les conditions fixées par le Système comptable OHADA.",droit_commercial,"Code Bleu OHADA, art. 93",article
"En droit commercial OHADA, que se passe-t-il quand le tableau financier consolidé des ressources et des emplois est construit à partir de",droit_commercial,"Code Bleu OHADA, art. 93",query_variant
"L’État annexé consolidé doit comporter toutes les informations de caractère significatif permettant d’apprécier correctement le périmètre, le patrimoine, la situation financière et le résultat de l’ensemble constitué par les entreprises incluses dans la consolidation. Il inclut notamment : • un tableau de variation des capitaux propres consolidés mettant en évidence les origines et le montant de toutes les différences intervenues sur les éléments constitutifs des capitaux propres au cours de l’exercice de consolidation ; • un tableau de variation du périmètre de consolidation précisant toutes ",droit_commercial,"Code Bleu OHADA, art. 94",article
"En droit commercial OHADA, que se passe-t-il quand l’état annexé consolidé doit comporter toutes les informations de caractère significatif permettant d’apprécier correctement",droit_commercial,"Code Bleu OHADA, art. 94",query_variant
"Sont consolidés les ensembles d’entreprises dont le chiffre d’affaires et l’effectif moyen de travailleurs dépassent, pendant deux exercices successifs, les limites minimales fixées par les autorités compétentes. • Ces limites sont établies sur la base des derniers états financiers arrêtés par les entreprises incluses dans la consolidation.",droit_commercial,"Code Bleu OHADA, art. 95",article
Quelles sont les règles applicables en matière de : sont consolidés les ensembles d’entreprises dont le chiffre d’affaires et l’effectif moyen de travailleurs,droit_commercial,"Code Bleu OHADA, art. 95",query_variant
"Sont laissées en dehors du champ d’application de la consolidation les entreprises pour lesquelles des restrictions sévères et durables remettent en cause, substantiellement, soit le contrôle ou l’influence exercés sur elles par l’entreprise consolidante, soit leurs possibilités de transfert de fonds. Il peut en être de même pour les entreprises dont : • les actions ou parts ne sont détenues qu’en vue de leur cession ultérieure ; • l’importance est négligeable par rapport à l’ensemble consolidé. Toute exclusion de la consolidation d’entreprises entrant dans les catégories visées au présent art",droit_commercial,"Code Bleu OHADA, art. 96",article
"En droit commercial OHADA, que se passe-t-il quand sont laissées en dehors du champ d’application de la consolidation les entreprises pour lesquelles",droit_commercial,"Code Bleu OHADA, art. 96",query_variant
"Les entreprises entrant dans la consolidation sont tenues de faire parvenir à l’entreprise consolidante les informations nécessaires à l’établissement des comptes consolidés. Si la date de clôture de l’exercice d’une entreprise comprise dans la consolidation est antérieure de plus de trois mois à la date de clôture de l’exercice de consolidation, les comptes consolidés sont établis sur la base de comptes intermédiaires contrôlés par un commissaire aux comptes ou, s’il n’en est point, par un professionnel chargé du contrôle des comptes.",droit_commercial,"Code Bleu OHADA, art. 97",article
Quelles sont les règles applicables en matière de : les entreprises entrant dans la consolidation sont tenues de faire parvenir à l’entreprise consolidante,droit_commercial,"Code Bleu OHADA, art. 97",query_variant
"L’absence d’information ou une information insuffisante relative à une entreprise entrant dans le périmètre de consolidation ne remet pas en cause l’obligation pour la société dominante d’établir et de publier des comptes consolidés. Dans ce cas exceptionnel, elle est tenue de signaler le caractère incomplet des comptes consolidés.",droit_commercial,"Code Bleu OHADA, art. 98",article
Que dit le droit OHADA concernant : l’absence d’information ou une information insuffisante relative à une entreprise entrant dans le périmètre,droit_commercial,"Code Bleu OHADA, art. 98",query_variant
"Un rapport sur la gestion de l’ensemble consolidé expose la situation de l’ensemble constitué par les entreprises comprises dans la consolidation, son évolution prévisible, les événements importants survenus entre la date de clôture de l’exercice de consolidation et la date à laquelle les comptes consolidés sont établis ainsi que ses activités en matière de recherche et de développement.",droit_commercial,"Code Bleu OHADA, art. 99",article
"En droit commercial OHADA, que se passe-t-il quand un rapport sur la gestion de l’ensemble consolidé expose la situation de l’ensemble constitué",droit_commercial,"Code Bleu OHADA, art. 99",query_variant
"Lorsqu’une entreprise établit des états financiers consolidés, les commissaires aux comptes certifient que ces états sont réguliers et sincères et donnent une image fidèle du patrimoine, de la situation financière ainsi que du résultat de l’ensemble constitué par les entreprises comprises dans la consolidation. Ils vérifient, le cas échéant, la sincérité et la concordance avec les états financiers consolidés des informations données dans le rapport de gestion. La certification des états financiers consolidés est délivrée notamment après examen des travaux des commissaires aux comptes des entre",droit_commercial,"Code Bleu OHADA, art. 100",article
